database,id,client_order_id,customer_name,order_details,created_at,source,pending_cloud_sync,synced_to_cloud_at,experiment_id,batch_id,test_case_id,run_id,request_number,phase
edge,165,v41-TC02-6-15-947484a6,V4.1 TC02 Run 6 Customer 15,"V4.1 test order 15 for cloud_failure_with_stateful_edge_failover, run 6, phase workload",2026-08-22T18:09:54.092,edge,0,2026-08-22T18:40:17.528,TC02-20260822T180946594257-run6-6b5397,TC02-batch-20260822T180830-a18476,TC02,6,15,workload
edge,166,v41-TC02-6-16-2fd08f27,V4.1 TC02 Run 6 Customer 16,"V4.1 test order 16 for cloud_failure_with_stateful_edge_failover, run 6, phase workload",2026-08-22T18:09:54.458,edge,0,2026-08-22T18:40:18.092,TC02-20260822T180946594257-run6-6b5397,TC02-batch-20260822T180830-a18476,TC02,6,16,workload
edge,167,v41-TC02-6-17-db868a09,V4.1 TC02 Run 6 Customer 17,"V4.1 test order 17 for cloud_failure_with_stateful_edge_failover, run 6, phase workload",2026-08-22T18:09:54.869,edge,0,2026-08-22T18:40:18.596,TC02-20260822T180946594257-run6-6b5397,TC02-batch-20260822T180830-a18476,TC02,6,17,workload
edge,168,v41-TC02-6-18-96045c09,V4.1 TC02 Run 6 Customer 18,"V4.1 test order 18 for cloud_failure_with_stateful_edge_failover, run 6, phase workload",2026-08-22T18:09:55.293,edge,0,2026-08-22T18:40:19.084,TC02-20260822T180946594257-run6-6b5397,TC02-batch-20260822T180830-a18476,TC02,6,18,workload
edge,169,v41-TC02-6-19-571d7fbc,V4.1 TC02 Run 6 Customer 19,"V4.1 test order 19 for cloud_failure_with_stateful_edge_failover, run 6, phase workload",2026-08-22T18:09:55.687,edge,0,2026-08-22T18:40:19.680,TC02-20260822T180946594257-run6-6b5397,TC02-batch-20260822T180830-a18476,TC02,6,19,workload
edge,170,v41-TC02-6-20-de15cccd,V4.1 TC02 Run 6 Customer 20,"V4.1 test order 20 for cloud_failure_with_stateful_edge_failover, run 6, phase workload",2026-08-22T18:09:56.106,edge,0,2026-08-22T18:40:20.188,TC02-20260822T180946594257-run6-6b5397,TC02-batch-20260822T180830-a18476,TC02,6,20,workload
edge,171,v41-TC02-6-21-786e1043,V4.1 TC02 Run 6 Customer 21,"V4.1 test order 21 for cloud_failure_with_stateful_edge_failover, run 6, phase workload",2026-08-22T18:09:56.516,edge,0,2026-08-22T18:40:20.747,TC02-20260822T180946594257-run6-6b5397,TC02-batch-20260822T180830-a18476,TC02,6,21,workload
edge,172,v41-TC02-6-22-0a5c3bfd,V4.1 TC02 Run 6 Customer 22,"V4.1 test order 22 for cloud_failure_with_stateful_edge_failover, run 6, phase workload",2026-08-22T18:09:56.914,edge,0,2026-08-22T18:40:21.290,TC02-20260822T180946594257-run6-6b5397,TC02-batch-20260822T180830-a18476,TC02,6,22,workload
edge,173,v41-TC02-6-23-48a35c5a,V4.1 TC02 Run 6 Customer 23,"V4.1 test order 23 for cloud_failure_with_stateful_edge_failover, run 6, phase workload",2026-08-22T18:09:57.349,edge,0,2026-08-22T18:40:21.875,TC02-20260822T180946594257-run6-6b5397,TC02-batch-20260822T180830-a18476,TC02,6,23,workload
edge,174,v41-TC02-6-24-166744ee,V4.1 TC02 Run 6 Customer 24,"V4.1 test order 24 for cloud_failure_with_stateful_edge_failover, run 6, phase workload",2026-08-22T18:09:57.761,edge,0,2026-08-22T18:40:22.454,TC02-20260822T180946594257-run6-6b5397,TC02-batch-20260822T180830-a18476,TC02,6,24,workload
edge,175,v41-TC02-6-25-e3a838a5,V4.1 TC02 Run 6 Customer 25,"V4.1 test order 25 for cloud_failure_with_stateful_edge_failover, run 6, phase workload",2026-08-22T18:09:58.194,edge,0,2026-08-22T18:40:23.035,TC02-20260822T180946594257-run6-6b5397,TC02-batch-20260822T180830-a18476,TC02,6,25,workload
edge,176,v41-TC02-6-26-79cd7c13,V4.1 TC02 Run 6 Customer 26,"V4.1 test order 26 for cloud_failure_with_stateful_edge_failover, run 6, phase workload",2026-08-22T18:09:58.602,edge,0,2026-08-22T18:40:23.465,TC02-20260822T180946594257-run6-6b5397,TC02-batch-20260822T180830-a18476,TC02,6,26,workload
edge,177,v41-TC02-6-27-b012a060,V4.1 TC02 Run 6 Customer 27,"V4.1 test order 27 for cloud_failure_with_stateful_edge_failover, run 6, phase workload",2026-08-22T18:09:59.009,edge,0,2026-08-22T18:40:23.785,TC02-20260822T180946594257-run6-6b5397,TC02-batch-20260822T180830-a18476,TC02,6,27,workload
edge,178,v41-TC02-6-28-d0a46f05,V4.1 TC02 Run 6 Customer 28,"V4.1 test order 28 for cloud_failure_with_stateful_edge_failover, run 6, phase workload",2026-08-22T18:09:59.442,edge,0,2026-08-22T18:40:24.083,TC02-20260822T180946594257-run6-6b5397,TC02-batch-20260822T180830-a18476,TC02,6,28,workload
edge,179,v41-TC02-6-29-c7b88871,V4.1 TC02 Run 6 Customer 29,"V4.1 test order 29 for cloud_failure_with_stateful_edge_failover, run 6, phase workload",2026-08-22T18:09:59.844,edge,0,2026-08-22T18:40:24.603,TC02-20260822T180946594257-run6-6b5397,TC02-batch-20260822T180830-a18476,TC02,6,29,workload
edge,180,v41-TC02-6-30-062239dc,V4.1 TC02 Run 6 Customer 30,"V4.1 test order 30 for cloud_failure_with_stateful_edge_failover, run 6, phase workload",2026-08-22T18:10:00.252,edge,0,2026-08-22T18:40:25.129,TC02-20260822T180946594257-run6-6b5397,TC02-batch-20260822T180830-a18476,TC02,6,30,workload
edge,181,v41-TC02-7-1-801e0d7d,V4.1 TC02 Run 7 Customer 1,"V4.1 test order 1 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:02.079,edge,0,2026-08-22T18:40:25.537,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,1,workload
edge,182,v41-TC02-7-2-d6e9e508,V4.1 TC02 Run 7 Customer 2,"V4.1 test order 2 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:04.540,edge,0,2026-08-22T18:40:26.095,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,2,workload
edge,183,v41-TC02-7-3-f6fa4e4a,V4.1 TC02 Run 7 Customer 3,"V4.1 test order 3 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:04.948,edge,0,2026-08-22T18:40:26.667,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,3,workload
edge,184,v41-TC02-7-4-38736bf6,V4.1 TC02 Run 7 Customer 4,"V4.1 test order 4 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:05.348,edge,0,2026-08-22T18:40:27.260,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,4,workload
edge,185,v41-TC02-7-5-0d5694ee,V4.1 TC02 Run 7 Customer 5,"V4.1 test order 5 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:05.748,edge,0,2026-08-22T18:40:27.840,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,5,workload
edge,186,v41-TC02-7-6-acaf34ed,V4.1 TC02 Run 7 Customer 6,"V4.1 test order 6 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:06.147,edge,0,2026-08-22T18:40:28.361,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,6,workload
edge,187,v41-TC02-7-7-ca48f460,V4.1 TC02 Run 7 Customer 7,"V4.1 test order 7 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:06.566,edge,0,2026-08-22T18:40:28.960,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,7,workload
edge,188,v41-TC02-7-8-2b592704,V4.1 TC02 Run 7 Customer 8,"V4.1 test order 8 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:06.948,edge,0,2026-08-22T18:40:29.316,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,8,workload
edge,189,v41-TC02-7-9-6cf713de,V4.1 TC02 Run 7 Customer 9,"V4.1 test order 9 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:07.347,edge,0,2026-08-22T18:40:29.691,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,9,workload
edge,190,v41-TC02-7-10-c669af8b,V4.1 TC02 Run 7 Customer 10,"V4.1 test order 10 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:07.718,edge,0,2026-08-22T18:40:30.120,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,10,workload
edge,191,v41-TC02-7-11-9a15c2f1,V4.1 TC02 Run 7 Customer 11,"V4.1 test order 11 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:08.095,edge,0,2026-08-22T18:40:30.485,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,11,workload
edge,192,v41-TC02-7-12-1546ad40,V4.1 TC02 Run 7 Customer 12,"V4.1 test order 12 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:08.476,edge,0,2026-08-22T18:40:30.949,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,12,workload
edge,193,v41-TC02-7-13-e967fc6a,V4.1 TC02 Run 7 Customer 13,"V4.1 test order 13 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:08.869,edge,0,2026-08-22T18:40:31.304,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,13,workload
edge,194,v41-TC02-7-14-b5ed505e,V4.1 TC02 Run 7 Customer 14,"V4.1 test order 14 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:09.280,edge,0,2026-08-22T18:40:31.751,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,14,workload
edge,195,v41-TC02-7-15-fdb59bfd,V4.1 TC02 Run 7 Customer 15,"V4.1 test order 15 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:09.760,edge,0,2026-08-22T18:40:32.238,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,15,workload
edge,196,v41-TC02-7-16-23a4980b,V4.1 TC02 Run 7 Customer 16,"V4.1 test order 16 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:10.158,edge,0,2026-08-22T18:40:32.652,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,16,workload
edge,197,v41-TC02-7-17-44972995,V4.1 TC02 Run 7 Customer 17,"V4.1 test order 17 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:10.547,edge,0,2026-08-22T18:40:32.995,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,17,workload
edge,198,v41-TC02-7-18-11969e01,V4.1 TC02 Run 7 Customer 18,"V4.1 test order 18 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:10.947,edge,0,2026-08-22T18:40:33.467,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,18,workload
edge,199,v41-TC02-7-19-c90e223a,V4.1 TC02 Run 7 Customer 19,"V4.1 test order 19 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:11.340,edge,0,2026-08-22T18:40:33.850,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,19,workload
edge,200,v41-TC02-7-20-99bed5bb,V4.1 TC02 Run 7 Customer 20,"V4.1 test order 20 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:11.737,edge,0,2026-08-22T18:40:34.270,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,20,workload
edge,201,v41-TC02-7-21-7e5dc8c2,V4.1 TC02 Run 7 Customer 21,"V4.1 test order 21 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:12.097,edge,0,2026-08-22T18:40:34.713,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,21,workload
edge,202,v41-TC02-7-22-2c7c8ac0,V4.1 TC02 Run 7 Customer 22,"V4.1 test order 22 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:12.492,edge,0,2026-08-22T18:40:35.259,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,22,workload
edge,203,v41-TC02-7-23-91379055,V4.1 TC02 Run 7 Customer 23,"V4.1 test order 23 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:12.881,edge,0,2026-08-22T18:40:35.783,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,23,workload
edge,204,v41-TC02-7-24-73a892f3,V4.1 TC02 Run 7 Customer 24,"V4.1 test order 24 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:13.305,edge,0,2026-08-22T18:40:36.375,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,24,workload
edge,205,v41-TC02-7-25-5adc0b6d,V4.1 TC02 Run 7 Customer 25,"V4.1 test order 25 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:13.695,edge,0,2026-08-22T18:40:36.938,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,25,workload
edge,206,v41-TC02-7-26-5ff0c8b0,V4.1 TC02 Run 7 Customer 26,"V4.1 test order 26 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:14.047,edge,0,2026-08-22T18:40:37.590,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,26,workload
edge,207,v41-TC02-7-27-27b376aa,V4.1 TC02 Run 7 Customer 27,"V4.1 test order 27 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:14.414,edge,0,2026-08-22T18:40:38.056,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,27,workload
edge,208,v41-TC02-7-28-74c91ee0,V4.1 TC02 Run 7 Customer 28,"V4.1 test order 28 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:14.769,edge,0,2026-08-22T18:40:38.409,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,28,workload
edge,209,v41-TC02-7-29-06842170,V4.1 TC02 Run 7 Customer 29,"V4.1 test order 29 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:15.131,edge,0,2026-08-22T18:40:38.768,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,29,workload
edge,210,v41-TC02-7-30-8968a25e,V4.1 TC02 Run 7 Customer 30,"V4.1 test order 30 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:15.516,edge,0,2026-08-22T18:40:39.206,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,30,workload
edge,211,v41-TC02-8-1-04b20d22,V4.1 TC02 Run 8 Customer 1,"V4.1 test order 1 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:17.332,edge,0,2026-08-22T18:40:39.599,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,1,workload
edge,212,v41-TC02-8-2-d2c602f8,V4.1 TC02 Run 8 Customer 2,"V4.1 test order 2 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:19.741,edge,0,2026-08-22T18:40:39.940,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,2,workload
edge,213,v41-TC02-8-3-f44e96aa,V4.1 TC02 Run 8 Customer 3,"V4.1 test order 3 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:20.167,edge,0,2026-08-22T18:40:40.417,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,3,workload
edge,214,v41-TC02-8-4-164c8cdd,V4.1 TC02 Run 8 Customer 4,"V4.1 test order 4 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:20.614,edge,0,2026-08-22T18:40:40.749,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,4,workload
edge,215,v41-TC02-8-5-8cb46c1c,V4.1 TC02 Run 8 Customer 5,"V4.1 test order 5 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:20.992,edge,0,2026-08-22T18:40:41.094,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,5,workload
edge,216,v41-TC02-8-6-d6b7ef60,V4.1 TC02 Run 8 Customer 6,"V4.1 test order 6 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:21.400,edge,0,2026-08-22T18:40:41.511,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,6,workload
edge,217,v41-TC02-8-7-ae27b74d,V4.1 TC02 Run 8 Customer 7,"V4.1 test order 7 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:21.793,edge,0,2026-08-22T18:40:41.832,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,7,workload
edge,218,v41-TC02-8-8-8c83660d,V4.1 TC02 Run 8 Customer 8,"V4.1 test order 8 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:22.170,edge,0,2026-08-22T18:40:42.162,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,8,workload
edge,219,v41-TC02-8-9-13cdc8d0,V4.1 TC02 Run 8 Customer 9,"V4.1 test order 9 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:22.547,edge,0,2026-08-22T18:40:42.665,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,9,workload
edge,220,v41-TC02-8-10-9897cb8f,V4.1 TC02 Run 8 Customer 10,"V4.1 test order 10 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:22.936,edge,0,2026-08-22T18:40:42.999,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,10,workload
edge,221,v41-TC02-8-11-735038c5,V4.1 TC02 Run 8 Customer 11,"V4.1 test order 11 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:23.317,edge,0,2026-08-22T18:40:43.338,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,11,workload
edge,222,v41-TC02-8-12-2a1699ab,V4.1 TC02 Run 8 Customer 12,"V4.1 test order 12 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:23.693,edge,0,2026-08-22T18:40:43.805,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,12,workload
edge,223,v41-TC02-8-13-ccddf349,V4.1 TC02 Run 8 Customer 13,"V4.1 test order 13 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:24.085,edge,0,2026-08-22T18:40:44.150,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,13,workload
edge,224,v41-TC02-8-14-c50417a6,V4.1 TC02 Run 8 Customer 14,"V4.1 test order 14 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:24.492,edge,0,2026-08-22T18:40:44.483,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,14,workload
edge,225,v41-TC02-8-15-cc8aa17a,V4.1 TC02 Run 8 Customer 15,"V4.1 test order 15 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:24.863,edge,0,2026-08-22T18:40:44.963,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,15,workload
edge,226,v41-TC02-8-16-812697c2,V4.1 TC02 Run 8 Customer 16,"V4.1 test order 16 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:25.238,edge,0,2026-08-22T18:40:45.311,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,16,workload
edge,227,v41-TC02-8-17-af0c710c,V4.1 TC02 Run 8 Customer 17,"V4.1 test order 17 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:25.677,edge,0,2026-08-22T18:40:45.750,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,17,workload
edge,228,v41-TC02-8-18-21dc031f,V4.1 TC02 Run 8 Customer 18,"V4.1 test order 18 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:26.048,edge,0,2026-08-22T18:40:46.121,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,18,workload
edge,229,v41-TC02-8-19-ceba5d16,V4.1 TC02 Run 8 Customer 19,"V4.1 test order 19 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:26.436,edge,0,2026-08-22T18:40:46.440,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,19,workload
edge,230,v41-TC02-8-20-f04d9c43,V4.1 TC02 Run 8 Customer 20,"V4.1 test order 20 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:26.836,edge,0,2026-08-22T18:40:46.918,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,20,workload
edge,231,v41-TC02-8-21-3fc61428,V4.1 TC02 Run 8 Customer 21,"V4.1 test order 21 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:27.203,edge,0,2026-08-22T18:40:47.297,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,21,workload
edge,232,v41-TC02-8-22-507cc6c5,V4.1 TC02 Run 8 Customer 22,"V4.1 test order 22 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:27.585,edge,0,2026-08-22T18:40:47.900,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,22,workload
edge,233,v41-TC02-8-23-52ef8677,V4.1 TC02 Run 8 Customer 23,"V4.1 test order 23 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:27.986,edge,0,2026-08-22T18:40:48.431,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,23,workload
edge,234,v41-TC02-8-24-c6e58ec4,V4.1 TC02 Run 8 Customer 24,"V4.1 test order 24 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:28.382,edge,0,2026-08-22T18:40:48.977,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,24,workload
edge,235,v41-TC02-8-25-806c1f65,V4.1 TC02 Run 8 Customer 25,"V4.1 test order 25 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:28.760,edge,0,2026-08-22T18:40:49.505,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,25,workload
edge,236,v41-TC02-8-26-7d08bacd,V4.1 TC02 Run 8 Customer 26,"V4.1 test order 26 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:29.130,edge,0,2026-08-22T18:40:49.991,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,26,workload
edge,237,v41-TC02-8-27-37ab63c9,V4.1 TC02 Run 8 Customer 27,"V4.1 test order 27 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:29.493,edge,0,2026-08-22T18:40:50.492,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,27,workload
edge,238,v41-TC02-8-28-f7713fe1,V4.1 TC02 Run 8 Customer 28,"V4.1 test order 28 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:29.853,edge,0,2026-08-22T18:40:50.989,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,28,workload
edge,239,v41-TC02-8-29-46d3b264,V4.1 TC02 Run 8 Customer 29,"V4.1 test order 29 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:30.235,edge,0,2026-08-22T18:40:51.462,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,29,workload
edge,240,v41-TC02-8-30-52977fff,V4.1 TC02 Run 8 Customer 30,"V4.1 test order 30 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:30.603,edge,0,2026-08-22T18:40:51.992,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,30,workload
edge,241,v41-TC02-9-1-f3cf744a,V4.1 TC02 Run 9 Customer 1,"V4.1 test order 1 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:32.367,edge,0,2026-08-22T18:40:52.447,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,1,workload
edge,242,v41-TC02-9-2-28417610,V4.1 TC02 Run 9 Customer 2,"V4.1 test order 2 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:34.762,edge,0,2026-08-22T18:40:52.929,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,2,workload
edge,243,v41-TC02-9-3-7937c9bc,V4.1 TC02 Run 9 Customer 3,"V4.1 test order 3 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:35.187,edge,0,2026-08-22T18:40:53.552,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,3,workload
edge,244,v41-TC02-9-4-c6f128d0,V4.1 TC02 Run 9 Customer 4,"V4.1 test order 4 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:35.600,edge,0,2026-08-22T18:40:54.023,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,4,workload
edge,245,v41-TC02-9-5-790bfb75,V4.1 TC02 Run 9 Customer 5,"V4.1 test order 5 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:35.994,edge,0,2026-08-22T18:40:54.363,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,5,workload
edge,246,v41-TC02-9-6-9069e002,V4.1 TC02 Run 9 Customer 6,"V4.1 test order 6 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:36.421,edge,0,2026-08-22T18:40:54.704,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,6,workload
edge,247,v41-TC02-9-7-09d56976,V4.1 TC02 Run 9 Customer 7,"V4.1 test order 7 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:36.814,edge,0,2026-08-22T18:40:55.129,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,7,workload
