database,id,client_order_id,customer_name,order_details,created_at,source,restored_from_edge,synced_from_edge_at,experiment_id,batch_id,test_case_id,run_id,request_number,phase
cloud,488,v41-TC02-7-8-2b592704,V4.1 TC02 Run 7 Customer 8,"V4.1 test order 8 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:06.948,edge_recovered,1,2026-08-22T18:40:29.128,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,8,workload
cloud,489,v41-TC02-7-9-6cf713de,V4.1 TC02 Run 7 Customer 9,"V4.1 test order 9 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:07.347,edge_recovered,1,2026-08-22T18:40:29.496,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,9,workload
cloud,490,v41-TC02-7-10-c669af8b,V4.1 TC02 Run 7 Customer 10,"V4.1 test order 10 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:07.718,edge_recovered,1,2026-08-22T18:40:29.902,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,10,workload
cloud,491,v41-TC02-7-11-9a15c2f1,V4.1 TC02 Run 7 Customer 11,"V4.1 test order 11 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:08.095,edge_recovered,1,2026-08-22T18:40:30.289,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,11,workload
cloud,492,v41-TC02-7-12-1546ad40,V4.1 TC02 Run 7 Customer 12,"V4.1 test order 12 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:08.476,edge_recovered,1,2026-08-22T18:40:30.651,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,12,workload
cloud,493,v41-TC02-7-13-e967fc6a,V4.1 TC02 Run 7 Customer 13,"V4.1 test order 13 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:08.869,edge_recovered,1,2026-08-22T18:40:31.118,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,13,workload
cloud,494,v41-TC02-7-14-b5ed505e,V4.1 TC02 Run 7 Customer 14,"V4.1 test order 14 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:09.280,edge_recovered,1,2026-08-22T18:40:31.465,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,14,workload
cloud,495,v41-TC02-7-15-fdb59bfd,V4.1 TC02 Run 7 Customer 15,"V4.1 test order 15 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:09.760,edge_recovered,1,2026-08-22T18:40:32.059,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,15,workload
cloud,496,v41-TC02-7-16-23a4980b,V4.1 TC02 Run 7 Customer 16,"V4.1 test order 16 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:10.158,edge_recovered,1,2026-08-22T18:40:32.437,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,16,workload
cloud,497,v41-TC02-7-17-44972995,V4.1 TC02 Run 7 Customer 17,"V4.1 test order 17 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:10.547,edge_recovered,1,2026-08-22T18:40:32.832,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,17,workload
cloud,498,v41-TC02-7-18-11969e01,V4.1 TC02 Run 7 Customer 18,"V4.1 test order 18 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:10.947,edge_recovered,1,2026-08-22T18:40:33.272,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,18,workload
cloud,499,v41-TC02-7-19-c90e223a,V4.1 TC02 Run 7 Customer 19,"V4.1 test order 19 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:11.340,edge_recovered,1,2026-08-22T18:40:33.629,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,19,workload
cloud,500,v41-TC02-7-20-99bed5bb,V4.1 TC02 Run 7 Customer 20,"V4.1 test order 20 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:11.737,edge_recovered,1,2026-08-22T18:40:33.996,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,20,workload
cloud,501,v41-TC02-7-21-7e5dc8c2,V4.1 TC02 Run 7 Customer 21,"V4.1 test order 21 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:12.097,edge_recovered,1,2026-08-22T18:40:34.540,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,21,workload
cloud,502,v41-TC02-7-22-2c7c8ac0,V4.1 TC02 Run 7 Customer 22,"V4.1 test order 22 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:12.492,edge_recovered,1,2026-08-22T18:40:34.974,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,22,workload
cloud,503,v41-TC02-7-23-91379055,V4.1 TC02 Run 7 Customer 23,"V4.1 test order 23 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:12.881,edge_recovered,1,2026-08-22T18:40:35.499,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,23,workload
cloud,504,v41-TC02-7-24-73a892f3,V4.1 TC02 Run 7 Customer 24,"V4.1 test order 24 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:13.305,edge_recovered,1,2026-08-22T18:40:36.078,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,24,workload
cloud,505,v41-TC02-7-25-5adc0b6d,V4.1 TC02 Run 7 Customer 25,"V4.1 test order 25 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:13.695,edge_recovered,1,2026-08-22T18:40:36.651,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,25,workload
cloud,506,v41-TC02-7-26-5ff0c8b0,V4.1 TC02 Run 7 Customer 26,"V4.1 test order 26 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:14.047,edge_recovered,1,2026-08-22T18:40:37.207,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,26,workload
cloud,507,v41-TC02-7-27-27b376aa,V4.1 TC02 Run 7 Customer 27,"V4.1 test order 27 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:14.414,edge_recovered,1,2026-08-22T18:40:37.837,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,27,workload
cloud,508,v41-TC02-7-28-74c91ee0,V4.1 TC02 Run 7 Customer 28,"V4.1 test order 28 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:14.769,edge_recovered,1,2026-08-22T18:40:38.221,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,28,workload
cloud,509,v41-TC02-7-29-06842170,V4.1 TC02 Run 7 Customer 29,"V4.1 test order 29 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:15.131,edge_recovered,1,2026-08-22T18:40:38.577,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,29,workload
cloud,510,v41-TC02-7-30-8968a25e,V4.1 TC02 Run 7 Customer 30,"V4.1 test order 30 for cloud_failure_with_stateful_edge_failover, run 7, phase workload",2026-08-22T18:10:15.516,edge_recovered,1,2026-08-22T18:40:38.931,TC02-20260822T181002062660-run7-8d051b,TC02-batch-20260822T180830-a18476,TC02,7,30,workload
cloud,511,v41-TC02-8-1-04b20d22,V4.1 TC02 Run 8 Customer 1,"V4.1 test order 1 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:17.332,edge_recovered,1,2026-08-22T18:40:39.410,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,1,workload
cloud,512,v41-TC02-8-2-d2c602f8,V4.1 TC02 Run 8 Customer 2,"V4.1 test order 2 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:19.741,edge_recovered,1,2026-08-22T18:40:39.779,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,2,workload
cloud,513,v41-TC02-8-3-f44e96aa,V4.1 TC02 Run 8 Customer 3,"V4.1 test order 3 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:20.167,edge_recovered,1,2026-08-22T18:40:40.131,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,3,workload
cloud,514,v41-TC02-8-4-164c8cdd,V4.1 TC02 Run 8 Customer 4,"V4.1 test order 4 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:20.614,edge_recovered,1,2026-08-22T18:40:40.568,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,4,workload
cloud,515,v41-TC02-8-5-8cb46c1c,V4.1 TC02 Run 8 Customer 5,"V4.1 test order 5 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:20.992,edge_recovered,1,2026-08-22T18:40:40.908,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,5,workload
cloud,516,v41-TC02-8-6-d6b7ef60,V4.1 TC02 Run 8 Customer 6,"V4.1 test order 6 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:21.400,edge_recovered,1,2026-08-22T18:40:41.360,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,6,workload
cloud,517,v41-TC02-8-7-ae27b74d,V4.1 TC02 Run 8 Customer 7,"V4.1 test order 7 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:21.793,edge_recovered,1,2026-08-22T18:40:41.669,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,7,workload
cloud,518,v41-TC02-8-8-8c83660d,V4.1 TC02 Run 8 Customer 8,"V4.1 test order 8 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:22.170,edge_recovered,1,2026-08-22T18:40:41.999,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,8,workload
cloud,519,v41-TC02-8-9-13cdc8d0,V4.1 TC02 Run 8 Customer 9,"V4.1 test order 9 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:22.547,edge_recovered,1,2026-08-22T18:40:42.315,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,9,workload
cloud,520,v41-TC02-8-10-9897cb8f,V4.1 TC02 Run 8 Customer 10,"V4.1 test order 10 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:22.936,edge_recovered,1,2026-08-22T18:40:42.829,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,10,workload
cloud,521,v41-TC02-8-11-735038c5,V4.1 TC02 Run 8 Customer 11,"V4.1 test order 11 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:23.317,edge_recovered,1,2026-08-22T18:40:43.163,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,11,workload
cloud,522,v41-TC02-8-12-2a1699ab,V4.1 TC02 Run 8 Customer 12,"V4.1 test order 12 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:23.693,edge_recovered,1,2026-08-22T18:40:43.626,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,12,workload
cloud,523,v41-TC02-8-13-ccddf349,V4.1 TC02 Run 8 Customer 13,"V4.1 test order 13 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:24.085,edge_recovered,1,2026-08-22T18:40:43.974,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,13,workload
cloud,524,v41-TC02-8-14-c50417a6,V4.1 TC02 Run 8 Customer 14,"V4.1 test order 14 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:24.492,edge_recovered,1,2026-08-22T18:40:44.301,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,14,workload
cloud,525,v41-TC02-8-15-cc8aa17a,V4.1 TC02 Run 8 Customer 15,"V4.1 test order 15 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:24.863,edge_recovered,1,2026-08-22T18:40:44.763,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,15,workload
cloud,526,v41-TC02-8-16-812697c2,V4.1 TC02 Run 8 Customer 16,"V4.1 test order 16 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:25.238,edge_recovered,1,2026-08-22T18:40:45.130,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,16,workload
cloud,527,v41-TC02-8-17-af0c710c,V4.1 TC02 Run 8 Customer 17,"V4.1 test order 17 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:25.677,edge_recovered,1,2026-08-22T18:40:45.463,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,17,workload
cloud,528,v41-TC02-8-18-21dc031f,V4.1 TC02 Run 8 Customer 18,"V4.1 test order 18 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:26.048,edge_recovered,1,2026-08-22T18:40:45.924,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,18,workload
cloud,529,v41-TC02-8-19-ceba5d16,V4.1 TC02 Run 8 Customer 19,"V4.1 test order 19 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:26.436,edge_recovered,1,2026-08-22T18:40:46.276,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,19,workload
cloud,530,v41-TC02-8-20-f04d9c43,V4.1 TC02 Run 8 Customer 20,"V4.1 test order 20 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:26.836,edge_recovered,1,2026-08-22T18:40:46.624,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,20,workload
cloud,531,v41-TC02-8-21-3fc61428,V4.1 TC02 Run 8 Customer 21,"V4.1 test order 21 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:27.203,edge_recovered,1,2026-08-22T18:40:47.084,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,21,workload
cloud,532,v41-TC02-8-22-507cc6c5,V4.1 TC02 Run 8 Customer 22,"V4.1 test order 22 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:27.585,edge_recovered,1,2026-08-22T18:40:47.539,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,22,workload
cloud,533,v41-TC02-8-23-52ef8677,V4.1 TC02 Run 8 Customer 23,"V4.1 test order 23 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:27.986,edge_recovered,1,2026-08-22T18:40:48.165,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,23,workload
cloud,534,v41-TC02-8-24-c6e58ec4,V4.1 TC02 Run 8 Customer 24,"V4.1 test order 24 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:28.382,edge_recovered,1,2026-08-22T18:40:48.662,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,24,workload
cloud,535,v41-TC02-8-25-806c1f65,V4.1 TC02 Run 8 Customer 25,"V4.1 test order 25 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:28.760,edge_recovered,1,2026-08-22T18:40:49.229,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,25,workload
cloud,536,v41-TC02-8-26-7d08bacd,V4.1 TC02 Run 8 Customer 26,"V4.1 test order 26 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:29.130,edge_recovered,1,2026-08-22T18:40:49.762,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,26,workload
cloud,537,v41-TC02-8-27-37ab63c9,V4.1 TC02 Run 8 Customer 27,"V4.1 test order 27 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:29.493,edge_recovered,1,2026-08-22T18:40:50.214,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,27,workload
cloud,538,v41-TC02-8-28-f7713fe1,V4.1 TC02 Run 8 Customer 28,"V4.1 test order 28 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:29.853,edge_recovered,1,2026-08-22T18:40:50.732,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,28,workload
cloud,539,v41-TC02-8-29-46d3b264,V4.1 TC02 Run 8 Customer 29,"V4.1 test order 29 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:30.235,edge_recovered,1,2026-08-22T18:40:51.185,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,29,workload
cloud,540,v41-TC02-8-30-52977fff,V4.1 TC02 Run 8 Customer 30,"V4.1 test order 30 for cloud_failure_with_stateful_edge_failover, run 8, phase workload",2026-08-22T18:10:30.603,edge_recovered,1,2026-08-22T18:40:51.697,TC02-20260822T181017310026-run8-35d85e,TC02-batch-20260822T180830-a18476,TC02,8,30,workload
cloud,541,v41-TC02-9-1-f3cf744a,V4.1 TC02 Run 9 Customer 1,"V4.1 test order 1 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:32.367,edge_recovered,1,2026-08-22T18:40:52.227,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,1,workload
cloud,542,v41-TC02-9-2-28417610,V4.1 TC02 Run 9 Customer 2,"V4.1 test order 2 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:34.762,edge_recovered,1,2026-08-22T18:40:52.676,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,2,workload
cloud,543,v41-TC02-9-3-7937c9bc,V4.1 TC02 Run 9 Customer 3,"V4.1 test order 3 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:35.187,edge_recovered,1,2026-08-22T18:40:53.293,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,3,workload
cloud,544,v41-TC02-9-4-c6f128d0,V4.1 TC02 Run 9 Customer 4,"V4.1 test order 4 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:35.600,edge_recovered,1,2026-08-22T18:40:53.825,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,4,workload
cloud,545,v41-TC02-9-5-790bfb75,V4.1 TC02 Run 9 Customer 5,"V4.1 test order 5 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:35.994,edge_recovered,1,2026-08-22T18:40:54.186,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,5,workload
cloud,546,v41-TC02-9-6-9069e002,V4.1 TC02 Run 9 Customer 6,"V4.1 test order 6 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:36.421,edge_recovered,1,2026-08-22T18:40:54.509,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,6,workload
cloud,547,v41-TC02-9-7-09d56976,V4.1 TC02 Run 9 Customer 7,"V4.1 test order 7 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:36.814,edge_recovered,1,2026-08-22T18:40:54.874,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,7,workload
cloud,548,v41-TC02-9-8-0bd88a0a,V4.1 TC02 Run 9 Customer 8,"V4.1 test order 8 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:37.192,edge_recovered,1,2026-08-22T18:40:55.308,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,8,workload
cloud,549,v41-TC02-9-9-5585714f,V4.1 TC02 Run 9 Customer 9,"V4.1 test order 9 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:37.603,edge_recovered,1,2026-08-22T18:40:55.651,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,9,workload
cloud,550,v41-TC02-9-10-0835a372,V4.1 TC02 Run 9 Customer 10,"V4.1 test order 10 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:37.992,edge_recovered,1,2026-08-22T18:40:55.980,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,10,workload
cloud,551,v41-TC02-9-11-4a4d13d1,V4.1 TC02 Run 9 Customer 11,"V4.1 test order 11 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:38.369,edge_recovered,1,2026-08-22T18:40:56.453,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,11,workload
cloud,552,v41-TC02-9-12-1d934b50,V4.1 TC02 Run 9 Customer 12,"V4.1 test order 12 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:38.763,edge_recovered,1,2026-08-22T18:40:56.787,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,12,workload
cloud,553,v41-TC02-9-13-d5c3f9ae,V4.1 TC02 Run 9 Customer 13,"V4.1 test order 13 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:39.138,edge_recovered,1,2026-08-22T18:40:57.217,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,13,workload
cloud,554,v41-TC02-9-14-a62d1368,V4.1 TC02 Run 9 Customer 14,"V4.1 test order 14 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:39.548,edge_recovered,1,2026-08-22T18:40:57.542,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,14,workload
cloud,555,v41-TC02-9-15-3072d153,V4.1 TC02 Run 9 Customer 15,"V4.1 test order 15 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:39.936,edge_recovered,1,2026-08-22T18:40:57.897,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,15,workload
cloud,556,v41-TC02-9-16-43417ba8,V4.1 TC02 Run 9 Customer 16,"V4.1 test order 16 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:40.338,edge_recovered,1,2026-08-22T18:40:58.346,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,16,workload
cloud,557,v41-TC02-9-17-7477be6c,V4.1 TC02 Run 9 Customer 17,"V4.1 test order 17 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:40.714,edge_recovered,1,2026-08-22T18:40:58.699,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,17,workload
cloud,558,v41-TC02-9-18-2514d011,V4.1 TC02 Run 9 Customer 18,"V4.1 test order 18 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:41.093,edge_recovered,1,2026-08-22T18:40:59.037,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,18,workload
cloud,559,v41-TC02-9-19-226e9745,V4.1 TC02 Run 9 Customer 19,"V4.1 test order 19 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:41.476,edge_recovered,1,2026-08-22T18:40:59.561,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,19,workload
cloud,560,v41-TC02-9-20-69862bcb,V4.1 TC02 Run 9 Customer 20,"V4.1 test order 20 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:41.842,edge_recovered,1,2026-08-22T18:40:59.921,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,20,workload
cloud,561,v41-TC02-9-21-2f797ab6,V4.1 TC02 Run 9 Customer 21,"V4.1 test order 21 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:42.193,edge_recovered,1,2026-08-22T18:41:00.304,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,21,workload
cloud,562,v41-TC02-9-22-a0d283be,V4.1 TC02 Run 9 Customer 22,"V4.1 test order 22 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:42.592,edge_recovered,1,2026-08-22T18:41:00.729,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,22,workload
cloud,563,v41-TC02-9-23-cf167d46,V4.1 TC02 Run 9 Customer 23,"V4.1 test order 23 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:42.992,edge_recovered,1,2026-08-22T18:41:01.084,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,23,workload
cloud,564,v41-TC02-9-24-906bdc96,V4.1 TC02 Run 9 Customer 24,"V4.1 test order 24 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:43.393,edge_recovered,1,2026-08-22T18:41:01.432,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,24,workload
cloud,565,v41-TC02-9-25-a0830409,V4.1 TC02 Run 9 Customer 25,"V4.1 test order 25 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:43.783,edge_recovered,1,2026-08-22T18:41:01.854,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,25,workload
cloud,566,v41-TC02-9-26-a37baa33,V4.1 TC02 Run 9 Customer 26,"V4.1 test order 26 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:44.148,edge_recovered,1,2026-08-22T18:41:02.240,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,26,workload
cloud,567,v41-TC02-9-27-16b2d8b6,V4.1 TC02 Run 9 Customer 27,"V4.1 test order 27 for cloud_failure_with_stateful_edge_failover, run 9, phase workload",2026-08-22T18:10:44.526,edge_recovered,1,2026-08-22T18:41:02.580,TC02-20260822T181032345961-run9-d687cc,TC02-batch-20260822T180830-a18476,TC02,9,27,workload
